Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 07:00:00,09/17/13 08:00:00,9
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 07:00:00,09/17/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 08:00:00,09/17/13 09:00:00,3723
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 08:00:00,09/17/13 09:00:00,3200
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 08:00:00,09/17/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 08:00:00,09/17/13 09:00:00,40
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 08:00:00,09/17/13 09:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 08:00:00,09/17/13 09:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 09:00:00,09/17/13 10:00:00,960
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 09:00:00,09/17/13 10:00:00,2292
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 09:00:00,09/17/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 09:00:00,09/17/13 10:00:00,45
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 09:00:00,09/17/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 09:00:00,09/17/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 10:00:00,09/17/13 11:00:00,988
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 10:00:00,09/17/13 11:00:00,2012
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 10:00:00,09/17/13 11:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 10:00:00,09/17/13 11:00:00,56
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 10:00:00,09/17/13 11:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 10:00:00,09/17/13 11:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 11:00:00,09/17/13 12:00:00,1216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 11:00:00,09/17/13 12:00:00,2736
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 11:00:00,09/17/13 12:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 11:00:00,09/17/13 12:00:00,36
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 11:00:00,09/17/13 12:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 11:00:00,09/17/13 12:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 12:00:00,09/17/13 13:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 12:00:00,09/17/13 13:00:00,1768
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 12:00:00,09/17/13 13:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 12:00:00,09/17/13 13:00:00,52
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 12:00:00,09/17/13 13:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 12:00:00,09/17/13 13:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 13:00:00,09/17/13 14:00:00,26146
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 13:00:00,09/17/13 14:00:00,13646
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 13:00:00,09/17/13 14:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 13:00:00,09/17/13 14:00:00,55
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 13:00:00,09/17/13 14:00:00,16
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 13:00:00,09/17/13 14:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 14:00:00,09/17/13 15:00:00,988
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 14:00:00,09/17/13 15:00:00,1613
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 14:00:00,09/17/13 15:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 14:00:00,09/17/13 15:00:00,36
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 14:00:00,09/17/13 15:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 14:00:00,09/17/13 15:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 15:00:00,09/17/13 16:00:00,884
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 15:00:00,09/17/13 16:00:00,2771
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 15:00:00,09/17/13 16:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 15:00:00,09/17/13 16:00:00,36
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 15:00:00,09/17/13 16:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 15:00:00,09/17/13 16:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 16:00:00,09/17/13 17:00:00,31060
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 16:00:00,09/17/13 17:00:00,16719
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 16:00:00,09/17/13 17:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/17/13 16:00:00,09/17/13 17:00:00,240
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 16:00:00,09/17/13 17:00:00,66
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 16:00:00,09/17/13 17:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 16:00:00,09/17/13 17:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 17:00:00,09/17/13 18:00:00,1512
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 17:00:00,09/17/13 18:00:00,3864
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 17:00:00,09/17/13 18:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 17:00:00,09/17/13 18:00:00,40
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 17:00:00,09/17/13 18:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 17:00:00,09/17/13 18:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 18:00:00,09/17/13 19:00:00,46705
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 18:00:00,09/17/13 19:00:00,22142
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 18:00:00,09/17/13 19:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 18:00:00,09/17/13 19:00:00,105
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 18:00:00,09/17/13 19:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 18:00:00,09/17/13 19:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 19:00:00,09/17/13 20:00:00,1140
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 19:00:00,09/17/13 20:00:00,3148
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 19:00:00,09/17/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 19:00:00,09/17/13 20:00:00,49
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 19:00:00,09/17/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 19:00:00,09/17/13 20:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 20:00:00,09/17/13 21:00:00,163627
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 20:00:00,09/17/13 21:00:00,81076
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 20:00:00,09/17/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 20:00:00,09/17/13 21:00:00,386
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 20:00:00,09/17/13 21:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 20:00:00,09/17/13 21:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 21:00:00,09/17/13 22:00:00,208790
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 21:00:00,09/17/13 22:00:00,96627
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 21:00:00,09/17/13 22:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 21:00:00,09/17/13 22:00:00,102
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 21:00:00,09/17/13 22:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 21:00:00,09/17/13 22:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 22:00:00,09/17/13 23:00:00,956
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 22:00:00,09/17/13 23:00:00,2168
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 22:00:00,09/17/13 23:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 22:00:00,09/17/13 23:00:00,40
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 22:00:00,09/17/13 23:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 22:00:00,09/17/13 23:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/17/13 23:00:00,09/18/13 00:00:00,101763
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/17/13 23:00:00,09/18/13 00:00:00,51660
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/17/13 23:00:00,09/18/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/17/13 23:00:00,09/18/13 00:00:00,140
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/17/13 23:00:00,09/18/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/17/13 23:00:00,09/18/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 00:00:00,09/18/13 01:00:00,1140
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 00:00:00,09/18/13 01:00:00,2082
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 00:00:00,09/18/13 01:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/18/13 00:00:00,09/18/13 01:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 00:00:00,09/18/13 01:00:00,42
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 00:00:00,09/18/13 01:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 00:00:00,09/18/13 01:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 01:00:00,09/18/13 02:00:00,3311
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 01:00:00,09/18/13 02:00:00,2368
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 01:00:00,09/18/13 02:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 01:00:00,09/18/13 02:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 01:00:00,09/18/13 02:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 01:00:00,09/18/13 02:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 02:00:00,09/18/13 03:00:00,92158
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 02:00:00,09/18/13 03:00:00,44328
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 02:00:00,09/18/13 03:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 02:00:00,09/18/13 03:00:00,87
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 02:00:00,09/18/13 03:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 02:00:00,09/18/13 03:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 03:00:00,09/18/13 04:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 03:00:00,09/18/13 04:00:00,3157
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 03:00:00,09/18/13 04:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 03:00:00,09/18/13 04:00:00,171
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 03:00:00,09/18/13 04:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 03:00:00,09/18/13 04:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 04:00:00,09/18/13 05:00:00,38018
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 04:00:00,09/18/13 05:00:00,17420
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 04:00:00,09/18/13 05:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 04:00:00,09/18/13 05:00:00,46
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 04:00:00,09/18/13 05:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 04:00:00,09/18/13 05:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 05:00:00,09/18/13 06:00:00,11143
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 05:00:00,09/18/13 06:00:00,7825
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 05:00:00,09/18/13 06:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 05:00:00,09/18/13 06:00:00,89
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 05:00:00,09/18/13 06:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 05:00:00,09/18/13 06:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 06:00:00,09/18/13 07:00:00,62989
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 06:00:00,09/18/13 07:00:00,1055832
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 06:00:00,09/18/13 07:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 06:00:00,09/18/13 07:00:00,7297
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 06:00:00,09/18/13 07:00:00,58
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 06:00:00,09/18/13 07:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 07:00:00,09/18/13 08:00:00,70264
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 07:00:00,09/18/13 08:00:00,1044795
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 07:00:00,09/18/13 08:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 07:00:00,09/18/13 08:00:00,130
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 07:00:00,09/18/13 08:00:00,2
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 07:00:00,09/18/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 08:00:00,09/18/13 09:00:00,81769
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 08:00:00,09/18/13 09:00:00,39084
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 08:00:00,09/18/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 08:00:00,09/18/13 09:00:00,132
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 08:00:00,09/18/13 09:00:00,4
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 08:00:00,09/18/13 09:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 09:00:00,09/18/13 10:00:00,760
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 09:00:00,09/18/13 10:00:00,2518
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 09:00:00,09/18/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 09:00:00,09/18/13 10:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 09:00:00,09/18/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 09:00:00,09/18/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 10:00:00,09/18/13 11:00:00,1643
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 10:00:00,09/18/13 11:00:00,5291
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 10:00:00,09/18/13 11:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 10:00:00,09/18/13 11:00:00,44
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 10:00:00,09/18/13 11:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 10:00:00,09/18/13 11:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 11:00:00,09/18/13 12:00:00,8577
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 11:00:00,09/18/13 12:00:00,6880
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 11:00:00,09/18/13 12:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 11:00:00,09/18/13 12:00:00,39
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 11:00:00,09/18/13 12:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 11:00:00,09/18/13 12:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 12:00:00,09/18/13 13:00:00,3487
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 12:00:00,09/18/13 13:00:00,2874
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 12:00:00,09/18/13 13:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 12:00:00,09/18/13 13:00:00,50
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 12:00:00,09/18/13 13:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 12:00:00,09/18/13 13:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 13:00:00,09/18/13 14:00:00,6662
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 13:00:00,09/18/13 14:00:00,3737
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 13:00:00,09/18/13 14:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 13:00:00,09/18/13 14:00:00,51
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 13:00:00,09/18/13 14:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 13:00:00,09/18/13 14:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 14:00:00,09/18/13 15:00:00,21980
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 14:00:00,09/18/13 15:00:00,12265
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 14:00:00,09/18/13 15:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 14:00:00,09/18/13 15:00:00,46
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 14:00:00,09/18/13 15:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 14:00:00,09/18/13 15:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 15:00:00,09/18/13 16:00:00,33149
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 15:00:00,09/18/13 16:00:00,15272
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 15:00:00,09/18/13 16:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 15:00:00,09/18/13 16:00:00,68
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 15:00:00,09/18/13 16:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 15:00:00,09/18/13 16:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 16:00:00,09/18/13 17:00:00,39247
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 16:00:00,09/18/13 17:00:00,18554
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 16:00:00,09/18/13 17:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 16:00:00,09/18/13 17:00:00,70
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 16:00:00,09/18/13 17:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 16:00:00,09/18/13 17:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 17:00:00,09/18/13 18:00:00,4703
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 17:00:00,09/18/13 18:00:00,4269
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 17:00:00,09/18/13 18:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 17:00:00,09/18/13 18:00:00,53
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 17:00:00,09/18/13 18:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 17:00:00,09/18/13 18:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 18:00:00,09/18/13 19:00:00,2217181
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 18:00:00,09/18/13 19:00:00,1097324
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 18:00:00,09/18/13 19:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 18:00:00,09/18/13 19:00:00,1922
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 18:00:00,09/18/13 19:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 18:00:00,09/18/13 19:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 19:00:00,09/18/13 20:00:00,54388
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 19:00:00,09/18/13 20:00:00,26642
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 19:00:00,09/18/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 19:00:00,09/18/13 20:00:00,54
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 19:00:00,09/18/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 19:00:00,09/18/13 20:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 20:00:00,09/18/13 21:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 20:00:00,09/18/13 21:00:00,2642
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/18/13 20:00:00,09/18/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/18/13 20:00:00,09/18/13 21:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/18/13 20:00:00,09/18/13 21:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/18/13 20:00:00,09/18/13 21:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/18/13 21:00:00,09/18/13 22:00:00,5676
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/18/13 21:00:00,09/18/13 22:00:00,4919
